"id","name","sku","description","sale_price","discount_price","purchase_price","wholesale_price","stock","category","brand","barcode","ciudad_sucursal","photo_url_1","photo_url_2","photo_url_3","photo_url_4","photo_url_5","photo_url_6","photo_url_7","photo_url_8","created_at"
"166","UGREEN SOPORTE PARA LAPTOP GIRATORIO 360 AJUSTABLE Y PLEGABLE","90849","*UGREEN SOPORTE PARA LAPTOP GIRATORIO 360° AJUSTABLE Y PLEGABLE*
El soporte para laptop UGREEN está diseñado en aluminio de alta calidad, ofreciendo resistencia, estabilidad y un diseño elegante. Su base giratoria de 360° permite rotar fácilmente la laptop en cualquier dirección, mientras que el ángulo ajustable mejora la postura y la comodidad al trabajar o jugar. Es plegable, portátil y compatible con laptops de hasta 17.3 pulgadas.

*CARACTERÍSTICAS DESTACADAS:*
• Base giratoria de 360° para mayor comodidad y flexibilidad
• Ángulo ajustable para mejorar la ergonomía y reducir la fatiga
• Diseño plegable y ligero, fácil de transportar
• Construcción en aluminio resistente y elegante
• Superficie antideslizante para mayor estabilidad
• Mejora la ventilación de la laptop al elevarla

*COMPATIBILIDAD:*
• MacBook Pro / MacBook Air
• Huawei MateBook
• Lenovo Ideapad
• HP Pavilion / Envy / Victus
• ASUS TUF / ROG Gaming
• Laptops de hasta 17.3 pulgadas

*IDEAL PARA:*
• Usuarios que buscan mejorar la postura y ergonomía
• Profesionales y gamers que necesitan estabilidad y comodidad
• Uso en oficina, hogar o estudio
• Transportar fácilmente gracias a su diseño plegable
","510.00",,"462.00",,"1","Accesorios para Laptop","UGREEN","123455TYYUUUYTR","Santa Cruz","https://lh3.googleusercontent.com/d/1sEDxv5qnhlzvLzaeG0odSjT8fUclfKUd=w1000?authuser=0","https://lh3.googleusercontent.com/d/1zyKqUDu6Yhchq2vHZsDkaz0yFtScUcAk=w1000?authuser=0","https://lh3.googleusercontent.com/d/1EsnvSRBL9IdWfSZXD_tTMCQ3DoPh1phQ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1c2CTUhpG-lWHoEc-KatrIOrKjD0WqSxT=w1000?authuser=0","https://lh3.googleusercontent.com/d/1sFDGmnWz-s6w3uQuKxVNrupU8XEbKVwm=w1000?authuser=0","https://lh3.googleusercontent.com/d/1UUyJtCRnaRfkpRBAb6BXuwadFwfcliZH=w1000?authuser=0","https://lh3.googleusercontent.com/d/1xFOK7ltMcD3ZskOYCKKC8GC554Oe-jWZ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1PrP-IYzCNxnppvYFqbhYIC87X9uQ5VlS=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"167","UGREEN SOPORTE PARA LAPTOP AJUSTABLE Y PLEGABLE","40291","*UGREEN SOPORTE PARA LAPTOP AJUSTABLE Y PLEGABLE*
El soporte para laptop UGREEN está fabricado en aluminio de alta resistencia, ofreciendo estabilidad y durabilidad en un diseño elegante. Con ángulo ajustable para mejorar la postura y la comodidad, ayuda a reducir la fatiga al trabajar o estudiar. Es plegable, ligero y fácil de transportar, ideal para usar en casa, oficina o viajes. Compatible con laptops de hasta 17.3 pulgadas.

*CARACTERÍSTICAS DESTACADAS:*
• Ángulo ajustable para mejorar la ergonomía y reducir la fatiga
• Diseño plegable y portátil, fácil de llevar a cualquier lugar
• Construcción en aluminio resistente y de aspecto premium
• Superficie antideslizante para mantener la laptop firme
• Eleva la laptop para mejorar la ventilación y disipar el calor

*COMPATIBILIDAD:*
• MacBook Pro / MacBook Air
• Huawei MateBook
• Lenovo Ideapad
• HP Pavilion / Envy / Victus
• ASUS TUF / ROG Gaming
• Laptops de hasta 17.3 pulgadas

*IDEAL PARA:*
• Usuarios que buscan ergonomía sin necesidad de giro
• Profesionales, estudiantes y gamers que requieren comodidad
• Uso en oficina, hogar o estudio
• Transporte fácil gracias a su diseño plegable
","390.00",,"331.00","350.00","1","Accesorios para Laptop","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/16RjRaIJXpe2OzIs1kh1d1MiYoba4xcM1=w1000?authuser=0","https://lh3.googleusercontent.com/d/1rcKhuaAykE8NpaNpBKWFwO9DaUaejA8V=w1000?authuser=0","https://lh3.googleusercontent.com/d/1yPPMEYzS9aYoZcSyBV0yyOrYJ3_fDukO=w1000?authuser=0","https://lh3.googleusercontent.com/d/1NP3UC3KITsWWGpvfYxgNr54Eb4Kj9hJN=w1000?authuser=0","https://lh3.googleusercontent.com/d/1i8xMWwiSTce6Xf8CQlO6GGBNEBnUyMQc=w1000?authuser=0","https://lh3.googleusercontent.com/d/17ZMLjkx9pQg7ef9KRjiuzTTIkFZcQ4RQ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MjRww8FJiwmE-3gQaJni6mFegvUSLnQL=w1000?authuser=0","https://lh3.googleusercontent.com/d/10xTxUDM9n2ZsSrvpa91ix9qLWe3z68Oc=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"168","HUB HAVIT HB4020 5 EN 1","HB4020-SV","*HUB HAVIT HB4020 5 EN 1 – USB-C A HDMI, USB 3.0, USB 2.0 Y PD 100W*
El HAVIT HB4020 es un hub compacto y funcional de 5 puertos diseñado para expandir la conectividad de tu laptop, tablet o smartphone con puerto USB-C. Con soporte para carga rápida, transferencia de datos y salida de video 4K, es ideal para trabajo, estudio y uso diario.

*CARACTERÍSTICAS DESTACADAS:*
• 1 x USB 3.0: velocidad de transferencia de hasta 5 Gbps
• 2 x USB 2.0: velocidad de transferencia hasta 480 Mbps
• 1 x HDMI (HDTV): salida de video 4K a 30Hz
• 1 x USB-C Power Delivery (PD): hasta 100W de potencia (solo carga)
• Diseño compacto y portátil, fácil de transportar
• Plug & Play: no requiere controladores

*USO RECOMENDADO PARA:*
• Conectar periféricos como teclados, ratones, discos duros y memorias
• Proyectar contenido en monitores, TVs o proyectores con resolución 4K
• Cargar tu dispositivo mientras lo utilizas
• Maximizar la productividad en espacios de trabajo reducidos

*COMPATIBILIDAD:*
• Laptops y tablets con puerto USB-C (MacBook, Lenovo, HP, Dell, etc.)
• Smartphones con USB-C y soporte para salida de video
• Compatible con Windows, macOS, Android y Linux

Una solución práctica, liviana y potente para usuarios que necesitan múltiples puertos en un solo dispositivo.","280.00",,"200.00","250.00","2","Hubs & Adaptadores","HAVIT","6939119066093","Santa Cruz","https://lh3.googleusercontent.com/d/1pInd5zidNcMBXb5e1uww7MFjUEYzcXSl=w1000?authuser=0","https://lh3.googleusercontent.com/d/1HgppgwdtuV6cAySmsTGL3Oai7K5rbxzW=w1000?authuser=0","https://lh3.googleusercontent.com/d/1wnptS-oKG5UbvKh3kptIAA69D0i0F4da=w1000?authuser=0","https://lh3.googleusercontent.com/d/1rTtZmNH0EWhWoeut5fSfGZpxQQEe2kRN=w1000?authuser=0","https://lh3.googleusercontent.com/d/1JtmQTS5SVTuSd-VNbrQNNRMjLgMqZe8I=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Q_JRHV3evTQ-guUvv_gRXRxYplSmld42=w1000?authuser=0",,,"2025-10-30 11:35:48.083493+00"
"169","CARGADOR UGREEN NEXODE RG 65W USB C GAN","15570","*UGREEN CARGADOR NEXODE RG 65W USB-C GAN*
El cargador UGREEN Nexode RG de 65W con tecnología GaN es compacto, eficiente y potente. Ofrece carga rápida para múltiples dispositivos con puertos USB-C y USB-A, optimizando automáticamente la energía para cada equipo conectado. Su diseño moderno con acabados de calidad lo convierte en una opción ideal para viajes, oficina y uso diario.

*CARACTERÍSTICAS DESTACADAS:*
• Potencia total de hasta 65W con tecnología Power Delivery 3.0 y PPS
• 2 puertos USB-C y 1 puerto USB-A para carga simultánea
• Tecnología GaN que reduce el tamaño y mejora la eficiencia
• Distribución inteligente de energía según el dispositivo conectado
• Diseño compacto, ligero y seguro con múltiples protecciones

*COMPATIBILIDAD:*
• MacBook Air / MacBook Pro (13"")
• iPad Pro / iPad Air
• iPhone 16 / 15 / 14 / 13
• Samsung Galaxy S24 / S23 / Note series
• Google Pixel 9 y anteriores
• Consolas portátiles como Nintendo Switch y Steam Deck

*IDEAL PARA:*
• Usuarios que buscan potencia y portabilidad en un cargador
• Profesionales y estudiantes que requieren carga rápida y eficiente
• Viajes, oficina y uso diario
• Reemplazo de cargadores voluminosos y menos eficientes
","380.00","370.00","328.00",,"0","Cargadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/13j8KfGNlFVcD5-PX19F7jqsblbsx_19G=w1000?authuser=0","https://lh3.googleusercontent.com/d/11LsKYopKSPYRSbROqiAeoYnXzbmqcoXm=w1000?authuser=0","https://lh3.googleusercontent.com/d/1AvX2xYENQlLHT96uPUVs6IBqtaLc_159=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ARt65b4sBDV3hEuuj2YXG67OoPfRlm5w=w1000?authuser=0","https://lh3.googleusercontent.com/d/1GCvK5SJmcFgLzBJMpQmk2L84PkpIh8My=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Y3WIWJQ5FRO2tGk59bTFYG2IndYjVFWW=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Y8p7eTaVy_7KiT911I-moIXbI3zUIiIK=w1000?authuser=0","https://lh3.googleusercontent.com/d/1jN1uGsUK1oQObUSUai5eJiXAfTuZyxGK=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"170","UGREEN NEXODE PRO 100W 3 EN 1 CON CABLE USB C","25873","*UGREEN Nexode Pro – Cargador USB-C 100W con Cable USB-C a USB-C*

El UGREEN Nexode Pro es un cargador compacto, potente y eficiente, diseñado para brindar carga rápida y segura a laptops, tablets y smartphones de última generación. Incluye un cable USB-C a USB-C de alta calidad para una experiencia de carga confiable y versátil.

*CARACTERÍSTICAS DESTACADAS:*
• Potencia máxima de 100W para carga ultrarrápida
• Incluye cable USB-C a USB-C de alto rendimiento
• Tecnología GaN para mayor eficiencia y menor calentamiento
• Soporte para PD 3.0 / QC 4.0+ y múltiples protocolos de carga rápida
• Protecciones integradas contra sobrevoltaje, sobrecorriente y sobrecalentamiento
• Diseño compacto y portátil, ideal para viaje y oficina

*USO RECOMENDADO PARA:*
• Cargar laptops como MacBook Pro/Air, Dell XPS, Lenovo
• Mantener tablets siempre listas: iPad Pro / iPad Air / iPad Mini
• Cargar smartphones de última generación: iPhone 15 Pro Max, Samsung Galaxy S24/S23 y otros Android
• Reemplazo ideal para cargadores originales gracias a su potencia y compatibilidad

*COMPATIBILIDAD:*
• Dispositivos USB-C: iPhone 15 series, Samsung Galaxy S series, MacBook, iPad y laptops USB-C
• Compatible con Windows, macOS, iOS y Android

Una solución potente, versátil y portátil para quienes necesitan carga rápida y segura en todos sus dispositivos.
","700.00","680.00","580.00",,"3","Cargadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1ff37PdtA4mlaX9gJwqSmcptm3IVkrRM6=w1000?authuser=0","https://lh3.googleusercontent.com/d/1DcLipjwZjWkHLnby8jhIIgyn_xaZZ4KE=w1000?authuser=0","https://lh3.googleusercontent.com/d/1c1zWngyPKQIuv3r3uMOpVhFRAKbtaVar=w1000?authuser=0","https://lh3.googleusercontent.com/d/12BJ2aIjDSXLM3I5Q1DURhLz82j219Jev=w1000?authuser=0","https://lh3.googleusercontent.com/d/1WzPqoJYMD_fhaP9yDO1rB5ajapsL7_SH=w1000?authuser=0","https://lh3.googleusercontent.com/d/1C3yiD2RdISLE26keXlWBZuHSJ-b0qZqk=w1000?authuser=0","https://lh3.googleusercontent.com/d/19WCyMdxdW7PCmrthkMLCj3JRUwoJ5eTl=w1000?authuser=0","https://lh3.googleusercontent.com/d/1zbMamFXzAD04myCcM1xp1waicRbH50Dc=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"171","MAONO T1 MINI WIRELESS MICROPHONE USB-C","WAVE T1 MINI","*MAONO T1 MINI WIRELESS MICROPHONE USB-C*
El micrófono inalámbrico Maono T1 Mini con conector USB-C es ideal para creadores de contenido, transmisiones en vivo, entrevistas y grabaciones con dispositivos Android y los últimos modelos de iPhone 15/16 y superiores. Ofrece un audio claro, estable y sin interferencias, con diseño compacto y fácil de usar.

*CARACTERÍSTICAS DESTACADAS:*
• Conexión inalámbrica estable con receptor USB-C
• Audio claro y de alta calidad para grabación profesional
• Diseño compacto, ligero y portátil
• Plug & Play: no requiere aplicaciones ni configuraciones adicionales
• Autonomía de hasta 6 horas con estuche de carga portátil
• Compatible con smartphones, tablets y laptops con puerto USB-C

*COMPATIBILIDAD:*
• iPhone 15 / iPhone 16 y modelos superiores con USB-C
• Dispositivos Android con puerto USB-C
• Tablets con USB-C (Samsung, Huawei, Lenovo, entre otros)
• Laptops y notebooks con entrada USB-C

*IDEAL PARA:*
• Creadores de contenido en TikTok, YouTube y redes sociales
• Entrevistas y transmisiones en vivo
• Conferencias, clases en línea y presentaciones
• Uso diario en grabaciones rápidas y profesionales","450.00",,"349.00","380.00","2","Audio & Video","MAONO","","Santa Cruz","https://lh3.googleusercontent.com/d/1aDMp5pvm41WYp29orbWmRuELrsOXd3Ob=w1000?authuser=0","https://lh3.googleusercontent.com/d/1fyBFnU73x6K86leRKBuj3FBX2VZSStFp=w1000?authuser=0","https://lh3.googleusercontent.com/d/1EEX1OPi16Kdhbm2sMPhbAW0TlbxiGrWZ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1red47t-igZ0FxYL3UP-FxlM9iSdXxnPf=w1000?authuser=0","https://lh3.googleusercontent.com/d/1GUHHxmO3-8ttEDRIIj8X_mh2TAGYDwTZ=w1000?authuser=0","https://lh3.googleusercontent.com/d/18MH9LaBLbnZsTM4T6njDVx_v94kCd5vh=w1000?authuser=0","https://lh3.googleusercontent.com/d/10pWNUryfmbCpyIhynnsIgykBV9gsiZ3m=w1000?authuser=0","https://lh3.googleusercontent.com/d/15yvAETFhVCV8smBKlQwXn6pCYN65J2t-=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"172","UGREEN CABLE USB TIPO C A HDMI 4K 60HZ","50570","*UGREEN CABLE USB TIPO C A HDMI 4K@60HZ – ADAPTADOR DE VIDEO PARA PC, MACBOOK, IPAD Y MÁS*
Disfruta de una transmisión de video fluida y en alta definición con el cable adaptador USB-C a HDMI de UGREEN. Compatible con una amplia gama de dispositivos, este cable permite conectar tu laptop, tablet o smartphone USB-C a pantallas externas con resolución 4K a 60Hz, ideal para presentaciones, trabajo remoto, entretenimiento y más.

*CARACTERÍSTICAS DESTACADAS:*
• Soporta resolución 4K@60Hz para imágenes nítidas y fluidas
• Conexión directa sin necesidad de drivers (Plug & Play)
• Construcción resistente con materiales de alta calidad
• Ideal para monitores, TVs, proyectores y pantallas 4K
• Longitud práctica y diseño compacto

*COMPATIBILIDAD:*
• MacBook Pro / Air
• iPad Pro
• Samsung Galaxy S23 / S22 / S21 / Note Series
• Dell XPS
• Google Pixelbook
• Y otros dispositivos con puerto USB-C compatible con modo DisplayPort Alt

Convierte cualquier espacio en una estación de trabajo o cine en casa con este cable adaptador de alto rendimiento de UGREEN.
","250.00",,"163.00","180.00","3","Cables & Conectores","UGREEN","6957303855704","Santa Cruz","https://lh3.googleusercontent.com/d/11oFJu-wIezz0Q-RflF7ZSpF_O3vsp8Ch=w1000?authuser=0","https://lh3.googleusercontent.com/d/1d2RsrjCIMN4ju585yJFTKLysYKhqxdVS=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Xk2MSG7sZPp470ccBp0fwCOV2u_D4EA6=w1000?authuser=0","https://lh3.googleusercontent.com/d/1h3mStp3KhDQzqpRcVqiXZwWfBikYJKSh=w1000?authuser=0","https://lh3.googleusercontent.com/d/1vSMKCqcOQ4xFZ61fFY3WIFRu8zjPsmd_=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MBwrk2UQOXW95TiuJPyCElqfDUemHb8K=w1000?authuser=0","https://lh3.googleusercontent.com/d/1mmSHrxUbINslJmHaZX61dAXrPLHwAjJa=w1000?authuser=0","https://lh3.googleusercontent.com/d/1nXYnru9NDtj8xoGCGiaCE0-A6AZvY1Ea=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"173","UGREEN HUB USB-C 6 EN 1 HDMI 4K@60Hz PD 100W","CM511","*UGREEN HUB USB-C 6 EN 1 – TRANSFERENCIA 10Gbps, HDMI 4K@60Hz Y CARGA PD 100W*
El hub UGREEN 6 en 1 es una solución completa de expansión para laptops, tablets y smartphones con puerto USB-C. Ofrece transferencia de datos ultrarrápida, salida de video en 4K y carga potente de hasta 100W, todo en un diseño compacto y portátil, ideal para trabajo, estudio y viajes.

*CARACTERÍSTICAS DESTACADAS:*
• 1 x HDMI 4K@60Hz para pantallas, monitores o proyectores
• 1 x USB-A 3.2 Gen2 con velocidad de transferencia de hasta 10Gbps
• 2 x USB-A 2.0 para periféricos (mouse, teclado, memorias)
• 1 x Puerto USB-C PD para carga rápida hasta 100W
• 1 x Puerto USB-C para transferencia de datos adicional
• Diseño compacto en aluminio, resistente y fácil de transportar
• Plug & Play: sin necesidad de controladores

*COMPATIBILIDAD:*
• MacBook Pro / MacBook Air
• iPad Pro / iPad Air (puerto USB-C)
• Dell XPS / Lenovo / HP / ASUS
• iPhone 15 / iPhone 16 y superiores con USB-C
• Dispositivos Android con USB-C y modo DisplayPort Alt

*IDEAL PARA:*
• Usuarios que necesitan expandir la conectividad en un solo dispositivo
• Conexión de monitores 4K y periféricos de alta velocidad
• Trabajo, presentaciones y multitarea profesional
• Viajes, oficinas y estaciones de trabajo portátiles","400.00","380.00","270.00","370.00","0","Hubs & Adaptadores","UGREEN","6941876239993","Santa Cruz","https://lh3.googleusercontent.com/d/1GXQ0Cx_fRi21el2tdJb2w_Tjmz9UQGDQ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1p3QO_5dRao6sY5sv2Dp-Q-pc1hUWhC3h=w1000?authuser=0","https://lh3.googleusercontent.com/d/1dTIPqLELIVJ2gTF0lO7P6dJJCGArPD8d=w1000?authuser=0","https://lh3.googleusercontent.com/d/1X-4-Ad8wtzL8psqZDoriMpPKmC9bmWzt=w1000?authuser=0","https://lh3.googleusercontent.com/d/1F4xdm67_OjYboX-SQKQdVoPgpxLatNOy=w1000?authuser=0","https://lh3.googleusercontent.com/d/1vKf7gMbfxWSD5MzyJix3jmDxELGOvwH2=w1000?authuser=0","https://lh3.googleusercontent.com/d/1_1XPdXlRW1IE2Logrm6m-o3aTL56OJ0E=w1000?authuser=0",,"2025-10-30 11:35:48.083493+00"
"174","CABLE HDMI UGREEN 4K 60HZ 3D HDMI 2.0 – 1.5MTS","40409","*CABLE HDMI UGREEN 4K 60HZ 3D HDMI 2.0 – 1.5MTS*

Disfrutá de una calidad de imagen superior con el cable HDMI UGREEN 2.0 de 1.5mts, diseñado para ofrecer una transmisión estable y fluida en resoluciones 4K a 60Hz. Ideal para televisores, monitores, consolas y proyectores, este cable garantiza una experiencia audiovisual nítida, sin retrasos ni interferencias.

*CARACTERÍSTICAS:*
• Longitud: 1.5 metros
• Resolución máxima: 4K@60Hz con soporte HDR y 3D
• Ancho de banda: hasta 18 Gbps
• Estándar HDMI 2.0 para una compatibilidad amplia
• Conectores bañados en oro para mejor conductividad y durabilidad
• Cable trenzado de alta resistencia y flexibilidad

*COMPATIBILIDAD:*
• Televisores 4K UHD, monitores y proyectores
• Consolas de videojuegos (PS5, PS4, Xbox Series X/S, Nintendo Switch)
• PCs, laptops, reproductores Blu-ray y dispositivos de streaming

*BENEFICIOS:*
• Transmisión de video y audio sin pérdida de calidad
• Soporta funciones ARC, HDCP 2.2 y canal Ethernet
• Instalación Plug & Play, sin necesidad de controladores

¡Conectá tus dispositivos con la máxima calidad y disfrutá de una experiencia visual inigualable con el cable HDMI UGREEN 4K 60Hz 3D de 1.5mts!
","100.00","80.00","44.00","70.00","1","Cables & Conectores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1F0Jeeixe5_OBZDjM87ZkIQgL-YRgFsY9=w1000?authuser=0","https://lh3.googleusercontent.com/d/18yysexzxGbyISeGQpd8BI5WBKnEtOsjz=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MvY1RkjPqgROknOxfV5ww_PK959xYy7X=w1000?authuser=0","https://lh3.googleusercontent.com/d/10O4Ofbcyk6B4Z-wJuq84LIIPvGvmmDoy=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ByPQnMPCpNRkEaLNhRZqmWm1DT2Fnij3=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ZRDMh_woMq_GjBs-XqK1AJNNYzajxLeh=w1000?authuser=0","https://lh3.googleusercontent.com/d/1GiKGDT_l2J9mQNMukcGz1ryZN8iLJ88q=w1000?authuser=0",,"2025-10-30 11:35:48.083493+00"
"175","UGREEN HDMI SWITCH 4K 60HZ BIDIRECCIONAL","50966","*UGREEN INTERRUPTOR HDMI 4K 60HZ BIDIRECCIONAL – 2 ENTRADAS 1 SALIDA*

Gestioná tus dispositivos multimedia con facilidad gracias a este conmutador HDMI bidireccional de UGREEN. Permite alternar entre dos dispositivos de entrada a una salida, o duplicar una entrada HDMI en dos pantallas (no simultáneo). Con soporte para resoluciones 4K a 60Hz, 3D y HDR, es perfecto para disfrutar de una experiencia visual inmersiva en consolas, reproductores de streaming y más.

*CARACTERÍSTICAS:*
• Modos: 2 entradas a 1 salida o 1 entrada a 2 salidas (no simultáneo)
• Resolución máxima: 4K a 60Hz
• Soporte para 3D y HDR
• Compatible con PS5, PS4, Xbox Series X/S, Roku, Fire Stick y más
• Color: Negro

*BENEFICIOS:*
• Cambiá de dispositivo sin desconectar cables
• Calidad de imagen ultra HD con soporte para 4K y HDR
• Compatible con una amplia variedad de dispositivos
• Diseño compacto, duradero y fácil de usar

¡Simplificá tus conexiones y mejorá tu entretenimiento con este interruptor HDMI de alta calidad!
","150.00",,"79.00","100.00","4","Hubs & Adaptadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1IseVe0LuWRN1IQsLe6Ub0LUWxvi1RtRq=w1000?authuser=0","https://lh3.googleusercontent.com/d/1LyIdWTwEW0MDNlBHFzjD-9W-oRLSqbZW=w1000?authuser=0","https://lh3.googleusercontent.com/d/1hqztLBePSaxg8U8O0AvdSPGCpd3dZaJ7=w1000?authuser=0","https://lh3.googleusercontent.com/d/1JwUsZLISECclz4yTLduPAy_DekP8lebz=w1000?authuser=0","https://lh3.googleusercontent.com/d/1psDjxmZA7i87cj-qMUhPr5tk7T8kN_LW=w1000?authuser=0","https://lh3.googleusercontent.com/d/13iACSkwg-YrzLYko3u-Df6WqewHq0dSV=w1000?authuser=0","https://lh3.googleusercontent.com/d/1NPUa2gK0Nzcn7nRbjx69exWq2SwVgG8z=w1000?authuser=0","https://lh3.googleusercontent.com/d/1FLXbyHoOKptsWZTMpTXUfxSfIo4jkvnl=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"176","SOPORTE DE PARED AJUSTABLE PARA BARRA DE SONIDO","B021","*SOPORTE DE PARED AJUSTABLE PARA BARRA DE SONIDO DE 7″ A 11,5″ PULGADAS*

Optimiza el espacio y mejora la experiencia de audio en tu hogar con este soporte de pared ajustable para barras de sonido. Diseñado para adaptarse a barras de sonido con un ancho entre 7 y 11,5 pulgadas, ofrece una instalación segura, firme y compatible con diversos modelos y marcas.

*CARACTERÍSTICAS DESTACADAS:*
• Ajustable para barras de sonido de 7 a 11,5 pulgadas de ancho
• Compatible con múltiples marcas y modelos
• Estructura resistente con diseño discreto y moderno
• Fácil de instalar, incluye tornillos y anclajes
• Ideal para salas, dormitorios u oficinas

*BENEFICIOS:*
• Ahorra espacio y evita el desorden en muebles o repisas
• Mejora la distribución del sonido al posicionar la barra a la altura adecuada
• Instalación versátil en pared, debajo del televisor o en zonas estratégicas

*CONTENIDO DEL PAQUETE:*
• 1 par de soportes de pared
• Tornillos de instalación
• Manual de uso

Una solución práctica y segura para instalar tu barra de sonido sin complicaciones.
","140.00","120.00","77.00",,"4","Audio & Video","DIMAX","","Santa Cruz","https://lh3.googleusercontent.com/d/1b1s_olhWXuZ4v-YOSrvSYJ6fVt3Z9NHR=w1000?authuser=0","https://lh3.googleusercontent.com/d/150qudNRXad_r0TOTSiPUR94lhn26v3Y_=w1000?authuser=0","https://lh3.googleusercontent.com/d/1JChetwkQNeS0ybtjDV5fdde4a8F4z9uN=w1000?authuser=0","https://lh3.googleusercontent.com/d/1RagB7h0Ml4PGl7FwWXXlZb44PXcxtmZT=w1000?authuser=0","https://lh3.googleusercontent.com/d/1m9It2rCG9d_HSoDWHmifSNb51j2dYqLo=w1000?authuser=0","https://lh3.googleusercontent.com/d/1KF1DhA9WH-rzHHQWPBzHfdbM4Xmt2mXI=w1000?authuser=0","https://lh3.googleusercontent.com/d/1iMr2xxZuxcwbPc0Q1e9bHATXeDjU5dwQ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1fKccGY-gwMIaJahrK0ncAyWQAq5S9oIN=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
"177","UGREEN LECTOR DE TARJETAS MICRO SD USB-C Y USB 3.0","50706","*UGREEN LECTOR DE TARJETAS MICRO SD USB-C Y USB 3.0*

Transfiere tus archivos de manera rápida y sencilla con este lector de tarjetas Micro SD de UGREEN. Compatible con puertos USB-C y USB 3.0, permite una conexión versátil a computadoras, tablets y smartphones. Su diseño compacto y portátil lo hace ideal para llevarlo a cualquier lugar y gestionar tus datos con facilidad.

*CARACTERÍSTICAS:*
• Compatible con tarjetas Micro SD
• Conexión dual USB-C y USB 3.0
• Transferencia de datos rápida y estable
• Diseño compacto y portátil

*BENEFICIOS:*
• Facilita la lectura y transferencia de archivos
• Compatible con laptops, tablets y smartphones
• Conexión versátil para múltiples dispositivos
• Ideal para fotógrafos, creadores de contenido y usuarios en general

¡Accedé a tus archivos de forma rápida y eficiente con este lector de tarjetas UGREEN!
","150.00",,"97.00",,"4","Hubs & Adaptadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1GgQzH2UGva-VNrMI6EDVvochlbOm93fN=w1000?authuser=0","https://lh3.googleusercontent.com/d/1-dLEijMbUhkDkZ4rpYswxbUd2f_g7yRd=w1000?authuser=0","https://lh3.googleusercontent.com/d/1HewRFbOGb2Bz3W-2FFZ6ytUyEtqnhw5g=w1000?authuser=0","https://lh3.googleusercontent.com/d/1KD2kEEXY2Pz1P1uWpjG33zh76XtkgGbN=w1000?authuser=0","https://lh3.googleusercontent.com/d/14M32IsrdpLd9cYQvSw3lxQ-w9WE5wECK=w1000?authuser=0","https://lh3.googleusercontent.com/d/1erSBKNRQaflSZ6zD0ygNGQJMjX2tSD0i=w1000?authuser=0","https://lh3.googleusercontent.com/d/1vyq5qblb9QFvydYpp9Tctcj6a8zQQIyT=w1000?authuser=0","https://lh3.googleusercontent.com/d/1uhbDn9qcReLdgHVKOtCmW39ZF5RdlRY8=w1000?authuser=0","2025-10-30 11:35:48.083493+00"
